code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,rev_48,rev_49,rev_50,rev_51,rev_52,rev_53,rev_54,rev_55,rev_56,rev_57,rev_58,rev_59,rev_60,rev_61,rev_62,rev_63,rev_64,rev_65,rev_66,rev_67,rev_68,rev_69,rev_70,rev_71,rev_72,rev_73,rev_74,rev_75,rev_76,rev_77,rev_78,rev_79,rev_80,rev_81,rev_82,rev_83,rev_84,rev_85,rev_86,rev_87,rev_88,rev_89,rev_90,rev_91,rev_92,rev_93,rev_94,rev_95,rev_96,rev_97,rev_98,rev_99,rev_100,rev_101,rev_102,rev_103,rev_104,rev_105,rev_106,rev_107,rev_108,rev_109,rev_110,rev_111,rev_112,rev_113,rev_114,rev_115,rev_116,rev_117,rev_118,rev_119,rev_120,rev_121,rev_122,rev_123,rev_124,rev_125,rev_126,rev_127,rev_128,rev_129,rev_130,rev_131,rev_132,rev_133,rev_134,rev_135,rev_136,rev_137,rev_138,rev_139,rev_140,rev_141,rev_142,rev_143,rev_144,rev_145,rev_146,rev_147,rev_148,rev_149,rev_150,rev_151,rev_152,doc_link,source_link
"set(true, ""bool"")",wiki,posix_tutorial.markdown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,https://github.com/Tencent/MMKV/wiki/posix_tutorial/eff6cb7b08bc2a698416cdd56395cdc598fcb946,https://github.com/Tencent/MMKV/blob/66b3f41a5acb064c6c1b28272768908b9fa8a74e/readme_cn.md#L162
setLogLevel(MMKVLogNone),wiki,posix_tutorial.markdown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,https://github.com/Tencent/MMKV/wiki/posix_tutorial/eff6cb7b08bc2a698416cdd56395cdc598fcb946,https://github.com/Tencent/MMKV/blob/66b3f41a5acb064c6c1b28272768908b9fa8a74e/Win32/Win32Demo/Win32Demo.cpp#L238
stdout,wiki,posix_tutorial.markdown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,https://github.com/Tencent/MMKV/wiki/posix_tutorial/eff6cb7b08bc2a698416cdd56395cdc598fcb946,https://github.com/Tencent/MMKV/blob/66b3f41a5acb064c6c1b28272768908b9fa8a74e/Core/MMKVLog.cpp#L119
sync,wiki,posix_tutorial.markdown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,https://github.com/Tencent/MMKV/wiki/posix_tutorial/eff6cb7b08bc2a698416cdd56395cdc598fcb946,https://github.com/Tencent/MMKV/blob/66b3f41a5acb064c6c1b28272768908b9fa8a74e/readme_cn.md#L33
API,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,11,11,11,11,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/example/README.md#L16
CRUD,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/README.md#L118
MMBuffer,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,208,208,208,209,227,232,232,232,232,232,232,232,247,247,247,247,247,247,247,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/lib/mmkv.dart#L44
MMKV,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1267,1269,1269,1276,1559,1556,1556,1556,1556,1556,1556,1556,1675,1686,1686,1686,1686,1713,1713,1725,1725,1725,1726,1726,1726,1856,1856,1859,1859,2128,2128,2128,2128,2129,2129,2133,2133,2135,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/WatchApp Extension/NotificationController.m#L3
MMKVLogDebug,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,10,10,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/MMKVDemo/AppDelegate.m#L77
MMKVLogError,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,9,9,9,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/MMKVDemo/AppDelegate.m#L86
MMKVLogInfo,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,18,18,18,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/MMKVTodayExtensionDemo/TodayViewController.m#L36
MMKVLogWarning,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,9,9,9,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/MMKVDemo/AppDelegate.m#L83
MMKV_MULTI_PROCESS,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,20,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32DemoProcess/Win32DemoProcess.cpp#L53
"MyLogHandler(MMKVLogLevel level, const char *file, int line, const char *function, const string &message)",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/POSIX/demo/demo.cpp#L343
POSIX,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,19,19,19,26,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,24,24,24,24,25,25,25,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/pubspec.yaml#L2
WeChat,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,12,12,14,16,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/pubspec.yaml#L2
allKeys,wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,29,29,29,33,39,39,39,39,39,39,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,101,101,101,101,101,101,101,101,101,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKVDemo/WatchApp Extension/ExtensionDelegate.mm#L86
allKeys(),wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,19,19,19,24,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,40,40,40,40,40,40,40,40,40,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/iOS/MMKV/MMKV/libMMKV.mm#L554
backupAllToDirectory(rootDir),wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,2,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L247
"backupOneToDirectory(mmapID, rootDir)",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,2,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L237
defaultMMKV(),wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,7,7,7,10,9,9,9,9,9,9,9,9,11,11,11,11,11,11,15,15,15,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/flutter/test/mmkv_test.dart#L26
"getBool(""bool"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L59
"getDouble(""double"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L89
"getFloat(""float"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L84
"getInt32(""int32"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L64
"getInt64(""int64"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L74
"getString(""string"", result)",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L95
"getUInt32(""uint32"")",wiki,posix_tutorial.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/Tencent/MMKV/wiki/posix_tutorial/caf7551d225d0bc985c14734310a2bcdca317b8c,https://github.com/Tencent/MMKV/blob/fe34d4e0d147c9e6c1934e7dec26994ae98a9da6/Win32/Win32Demo/Win32Demo.cpp#L69
